pitcher balls strikes plate_x plate_z pitch_type stand
450203 1 1 0.4356 2.6712 FF R
434378 1 0 0.0849 2.8543 FF R
434378 0 0 0.3254 3.7106 FF R
450203 0 1 0.3039 1.4758 FT R
621107 1 1 -0.7944 2.2725 FF L
571578 0 0 1.0054 2.8923 CH R
571578 3 2 -1.6495 3.2867 FT R
450203 0 0 0.1766 2.6433 CU R
434378 0 0 0.3744 2.2576 FF L
621107 1 0 0.4702 2.1953 CU L
621107 0 0 -1.6903 2.1001 FF L
571578 3 1 -0.0016 2.8434 FT R
450203 2 2 -0.0174 3.2902 FF L
434378 2 2 0.4521 2.4193 CU R
450203 2 2 -0.5828 2.0698 CU L
434378 1 2 1.158 1.0074 SL R
621107 2 2 0.0289 2.8076 FT R
571578 2 1 0.7286 3.4286 FF R
571578 1 1 -0.799 0.2241 SL R
434378 1 1 -0.0764 3.6548 FF R
450203 1 2 1.5914 0.5754 CU L
621107 2 2 0.4718 0.9059 CH R
571578 0 1 -0.5707 1.2013 CH R
434378 1 0 0.2729 1.8649 FF R
450203 0 2 1.7561 2.2185 CU L
621107 2 2 0.9505 1.8101 FT R
621107 1 2 1.0828 -0.9548 CU R
571578 0 0 -0.9015 1.1684 SL R
450203 0 1 -0.7323 3.3419 FF L
434378 0 0 -0.6086 4.107 CU R
621107 0 2 -0.6327 4.3379 FF R
450203 0 0 -0.7181 3.5151 FF L
571578 0 0 -0.2391 1.1914 CH R
571578 2 2 0.8606 2.1955 FF R
621107 0 1 -0.3158 1.6648 FT R
450203 1 0 -1.5307 3.571 FT R
450203 0 0 -1.4599 3.3593 CU R
621107 0 0 0.8272 2.1223 FT R
571578 2 1 -0.7242 2.6925 FF R
621107 0 0 -0.1121 2.462 CH L
450203 3 2 -0.5723 3.0846 FF L
571578 2 0 -0.4868 1.8392 FF R
571578 1 0 -0.1473 0.7532 CH R
450203 2 2 -1.4123000000000001 3.9782 FF L
608337 1 2 0.0843 3.2342 CH L
450203 1 2 -1.1338 3.8421 FF L
571578 0 0 -1.1116 1.5024 FF R
608337 0 2 -1.2354 2.1468 CH L
450203 1 1 -0.0052 3.2502 FF L
608337 0 2 0.3658 3.2855 FF L
450203 1 0 0.0211 2.6101 CU L
608337 0 1 -0.3088 1.5474 CH L
450203 0 0 -1.118 2.7352 CU L
608337 0 0 0.1284 2.1884 CH L
608337 2 2 -0.3851 2.2546 CH L
608337 1 2 0.6705 -0.0709 CH L
608337 0 2 -0.4977 4.294 FF L
608337 0 1 -0.2458 3.0604 FF L
608337 0 0 0.0897 2.3164 FF L
608337 0 2 1.1266 3.1329 FF R
434378 2 0 0.2615 1.4373 FF L
434378 1 0 -0.9826 3.7903 CH L
608337 0 1 0.0817 3.1091 FF R
434378 0 0 -0.1889 1.3394 FF L
608337 0 0 0.8978 1.6746 CH R
434378 0 0 -0.2299 2.7286 FF R
434378 0 2 0.2532 4.2352 FF L
434378 0 1 -0.19 3.5825 FF L
434378 0 0 0.3057 3.3364 SL L
571578 1 2 0.1891 1.4712 SL R
571578 0 2 0.0931 0.7555 SL R
621107 0 2 0.4269 2.2306 FT R
571578 0 1 0.1673 2.5076 FF R
621107 0 1 0.1765 1.7118 CU R
621107 0 0 -0.2387 2.4159 FT R
571578 0 0 0.2837 3.4993 FF R
621107 0 1 -0.5254 1.749 CU R
571578 0 0 0.7846 2.584 FT R
571578 0 1 0.3724 1.5355 SL R
621107 0 0 -0.3317 1.6993 FT R
450203 0 2 0.3319 2.9935 FF R
450203 0 1 0.9822 1.3567 CU R
571578 0 0 -0.0058 2.708 FF R
621107 0 2 1.3093 1.3812 CU R
450203 0 0 -0.3111 2.7644 CU R
571578 1 0 -0.2852 1.8236 FT R
608337 2 2 -0.5258 3.7709 FF L
621107 0 1 0.9689 1.436 CU R
608337 1 2 0.5481 5.0116 FF L
621107 0 0 0.5067 2.6142 FT R
450203 1 1 -0.5207 2.857 FT R
434378 2 2 0.0308 1.6427 SL L
571578 0 0 -0.0249 0.3627 CH R
571578 3 2 -1.3547 -0.0156 SL R
608337 1 1 0.049 2.2319 FF L
450203 0 1 2.6179 0.6681 CU R
434378 1 2 0.1283 0.8809 SL L
571578 3 2 -0.45 1.268 SL R
450203 0 0 0.9263 1.9537 FC R
434378 1 1 0.6081 1.6473 SL L
608337 1 0 -0.0648 2.3018 FF L
608337 0 0 0.3864 1.6459 FF L
571578 3 2 0.3932 2.5203 SL R
450203 0 0 0.2158 2.4975 FF L
434378 1 0 -0.2956 2.2283 SL L
608337 1 0 0.4972 2.8367 SL R
571578 3 2 0.1909 3.0944 FF R
450203 2 2 -0.0318 1.4886 CU R
434378 0 0 -1.6324 2.3931 FF L
571578 3 2 -0.0302 2.6272 FT R
608337 0 0 1.1146 2.4089 FF R
450203 1 2 2.3915 1.2115 CU R
434378 3 2 -0.6421 2.5003 CU R
608337 0 0 0.4465 1.6928 CH L
450203 0 2 1.2549 1.2382 CU R
571578 3 2 0.5908 2.6802 FF R
434378 2 2 1.1277 4.5424 CU R
571578 3 2 -0.4997 1.6488 SL R
450203 0 1 0.096 3.2524 FF R
434378 1 2 1.4536 1.8244 SL R
450203 0 0 -0.943 1.7546 FT R
434378 1 1 0.0493 2.5766 SL R
571578 2 2 -1.3595 0.6976 SL R
571578 2 1 0.672 2.7449 FT R
450203 3 2 0.7996 2.3514 FT L
434378 1 0 -0.3421 3.4546 FF R
450203 3 2 0.1128 2.5363 FF L
571578 1 1 0.5215 4.2191 FT R
434378 0 0 1.3633 3.5498 FF R
450203 2 2 -1.402 3.132 FF L
434378 1 2 -0.8238 2.7242 FF L
571578 1 0 -0.1764 2.1071 SL R
571578 0 0 0.0478 1.4651 SL R
450203 2 2 0.2202 1.513 CU L
434378 1 1 0.3802 2.1816 FF L
450203 2 2 -0.0298 3.5035 FF L
434378 1 0 -0.306 2.002 FF L
571578 0 0 0.3201 2.5876 FT R
450203 2 1 0.0503 1.5758 FC L
434378 0 0 0.2104 1.0685 CU L
571578 3 1 0.18 2.2345 FT R
621107 1 2 -0.5632 2.9721 FT R
621107 1 2 -0.8033 2.4127 CH R
571578 3 0 0.5813 1.0097 FT R
450203 1 1 -1.0695 3.2366 FF L
450203 1 0 -0.5164 2.77 FF L
621107 1 2 -0.9694 1.7961 FT R
571578 2 0 1.3535 1.9148 FT R
450203 0 0 -1.9338 4.3806 FF L
621107 1 1 -0.866 2.916 CH R
571578 1 0 1.831 2.411 FT R
571578 0 0 1.7055 2.787 CU R
621107 1 0 0.3313 1.8269 FT R
621107 0 0 -1.5272 3.3586 FT R
621107 3 2 0.0658 1.3775 FT L
621107 3 1 -0.0473 2.0921 SL L
621107 3 0 -0.829 2.595 FF L
621107 2 0 -1.277 1.7923 CH L
621107 1 0 -1.3627 2.6482 CH L
450203 1 2 -0.7668 3.3003 FF R
621107 0 0 -1.2607 2.3083 SL L
621107 0 1 -0.6723 1.9295 CH R
450203 1 1 0.2892 1.8223 FT R
434378 1 2 -0.0234 2.8219 FF R
450203 1 0 0.2847 3.5638 FF R
621107 0 0 -0.6707 1.6185 FT R
434378 0 2 -0.6817 4.1973 FF R
450203 0 0 -1.2091 2.4456 FT R
434378 0 2 0.8344 1.9881 SL R
621107 0 0 -0.3309 2.1026 CH L
621107 1 1 -0.7481 1.6064 CH R
608337 0 0 1.0267 2.1168 FF L
450203 2 2 0.0154 2.1169 CU L
434378 0 1 -0.4517 2.7562 FF R
450203 2 1 -0.3034 1.7784 FT L
434378 0 0 -0.3334 1.6513 FF R
621107 0 1 0.7053 1.0257 FT R
608337 2 1 -1.0809 2.1796 FF R
608337 1 1 1.174 1.7509 SL R
621107 0 0 0.8753 2.7653 FT R
450203 2 0 -0.891 2.5148 FF L
434378 2 2 -0.154 2.6354 SL L
450203 1 0 0.5706 1.2306 CU L
571578 0 2 -0.7209 0.8827 SL R
434378 2 1 -0.2556 3.0593 FF L
608337 1 0 0.2951 2.8591 SL R
571578 0 1 0.2858 3.3347 FF R
608337 0 0 0.5048 1.0273 SL R
450203 0 0 0.564 1.6533 FC L
434378 2 0 -0.9955 2.5528 FF L
571578 0 0 0.9888 2.6498 FT R
608337 1 2 0.4856 2.1362 SL R
450203 3 2 -0.3285 1.3068 FF R
434378 1 0 -0.9304 2.3496 FF L
450203 2 2 1.2018 0.8891 CU R
434378 0 0 -0.8939 2.5748 FF L
571578 1 2 -0.5208 0.7747 SL R
608337 1 1 0.4714 2.0654 FF R
608337 0 1 1.1856 2.8165 FF R
571578 1 1 -0.2594 1.2285 SL R
450203 1 2 1.0342 3.3044 FF R
434378 2 2 0.2565 2.7462 SL R
571578 0 1 1.9311 2.3857 FT R
450203 1 1 -0.4735 2.5686 FT R
434378 2 2 0.1872 4.0143 FF R
608337 0 0 -0.197 2.6512 FF R
434378 1 2 1.5709 0.6404 SL R
571578 0 0 0.0139 3.3859 SL R
450203 1 0 -0.4791 2.6116 FT R
571578 3 2 0.5436 2.3113 SL R
450203 0 0 1.0724 1.3214 FT R
434378 0 2 0.988 3.2512 FF R
571578 3 2 -0.0783 2.3905 FT R
450203 0 2 1.3236 1.1205 CU L
434378 0 1 0.8185 1.7072 SL R
571578 2 2 -0.992 0.6832 SL R
450203 0 1 0.8555 1.7282 CU L
434378 0 0 0.6121 2.0651 CU R
571578 1 2 0.3506 4.4743 FF R
450203 0 0 0.2108 2.582 CU L
571578 1 1 -0.7944 2.7358 FF R
571578 0 1 2.5864 2.933 FT R
571578 0 0 0.5737 1.9989 CH R
621107 0 1 -0.5241 1.9218 FT L
621107 0 0 -0.9482 2.7936 SL L
621107 0 1 0.6381 1.6809 SL R
621107 0 0 0.2139 2.0059 SL R
434378 1 2 -0.6071 1.7946 CH L
434378 1 2 0.1121 2.1294 CU L
621107 1 1 0.3054 2.3463 SL R
434378 0 2 0.8929 0.5017 CU L
621107 0 1 1.1267 0.4863 SL R
621107 0 0 0.1368 2.8429 FT R
434378 0 1 -0.276 3.3115 FF L
434378 0 0 -0.5548 2.8616 FF L
434378 1 2 0.2407 1.9535 SL R
434378 0 2 -1.0069 3.9869 FF R
434378 0 1 0.031 1.8074 CU R
434378 0 0 0.7198 3.0617 FF R
450203 2 2 1.4737 2.3974 FF R
608337 1 2 1.2253 2.9865 FF L
434378 2 2 0.2385 2.9045 FF L
608337 1 1 0.2841 1.3814 CH L
434378 1 2 -0.2096 4.8752 FF L
450203 2 2 0.8194 1.903 CU R
434378 1 1 1.0516 1.7981 SL L
450203 1 2 1.7765 2.1578 FF R
608337 0 1 1.5233 3.158 FF L
608337 0 0 0.286 2.5309 FF L
450203 1 1 -0.0314 2.5182 CU R
434378 1 0 -0.228 1.7176 CH L
450203 0 1 1.8162 1.2051 CU R
434378 0 0 -0.7482 3.6448 CH L
608337 0 0 -0.1417 2.4608 FF L
608337 2 2 0.1826 2.2044 CH R
450203 0 0 0.1346 1.9022 FT R
450203 1 2 -0.3861 2.0726 CU R
608337 2 1 -0.1312 2.1402 CH R
608337 1 1 1.11 4.5072 SL R
450203 1 1 -0.8205 2.9924 FT R
608337 0 1 1.8528 1.3068 SL R
450203 1 0 0.1002 1.8627 CU R
608337 0 0 -0.0972 2.8371 FF R
450203 0 0 -0.898 2.9852 FT R
450203 0 1 -0.34 2.1542 FS L
450203 0 0 -0.3104 2.2667 CU L
571578 0 2 0.5093 1.0518 SL R
450203 3 2 1.1264 0.8007 FT R
450203 3 2 0.473 1.8198 FT R
571578 0 1 -0.3733 1.919 FT R
571578 0 0 0.71 2.7003 FT R
450203 2 2 0.1637 1.1239 CU R
571578 1 2 -0.5443 0.5639 SL R
450203 1 2 -1.0896 1.6121 FT R
450203 0 2 1.0739 3.4032 FF R
571578 1 1 -0.9977 0.8169 SL R
571578 0 1 -1.0251 2.1053 FF R
450203 0 1 -0.3969 1.8999 FS R
450203 0 0 -1.0239 1.7632 FT R
571578 0 0 0.8329 2.2094 FT R
621107 3 2 0.4574 1.2639 SL R
450203 1 2 0.0104 2.1528 CU L
621107 3 1 -0.1529 2.6871 SL R
571578 0 2 -0.9973 0.3651 SL R
571578 0 2 1.2755 2.3373 FT R
450203 1 1 -0.2882 1.4935 FC L
621107 2 1 1.8321 2.407 FT R
450203 1 0 -0.7622 2.3279 FT L
621107 2 0 0.0297 1.8089 FT R
434378 3 2 0.6018 1.8809 SL L
571578 0 1 0.5152 2.086 CH R
571578 0 0 -0.1468 1.6269 FT R
621107 1 0 1.028 2.5648 FT R
434378 2 2 1.7441 0.9866 SL L
450203 0 0 -0.8688 3.3989 FF L
621107 0 0 0.2323 1.7919 SL R
450203 1 1 -0.3824 2.4139 FT R
434378 2 1 0.724 1.2467 FF L
621107 2 2 0.5401 2.0752 FT R
450203 1 0 0.2449 3.1563 FF R
434378 2 0 0.4042 3.115 FF L
621107 2 1 -0.2696 2.1739 FT R
450203 0 0 -1.8478 2.6418 FT R
434378 1 0 -0.8066 4.6782 FF L
621107 1 1 1.7136 0.5914 SL R
434378 0 0 0.7061 4.1819 FF L
621107 0 1 -1.2252 1.8314 FT R
434378 2 2 0.6972 0.9584 SL R
621107 0 0 0.9076 2.4687 FT R
434378 2 1 -0.2799 3.0418 FF R
434378 2 0 -0.5335 3.8797 FF R
621107 3 1 -0.2115 2.0537 FF L
434378 1 0 -0.4926 4.3934 FF R
621107 2 1 -0.0513 1.4945 CH L
434378 0 0 -0.6325 4.5002 FF R
621107 1 1 -1.2814 4.0482 FF L
621107 0 1 1.4464 0.2789 CU L
434378 3 1 -0.2674 4.4734 FF L
621107 0 0 -0.254 1.6879 FF L
434378 3 0 0.4061 3.01 FF L
608337 0 2 0.1042 1.293 CH L
608337 0 2 0.5271 3.9821 FF L
434378 2 0 -1.2327 2.6356 FF L
434378 1 0 -1.8268 3.8781 FF L
608337 0 1 0.4446 2.3136 FF L
571578 0 0 1.1753 2.4851 FT R
571578 1 0 0.3689 2.9097 SL R
608337 0 0 -0.656 2.444 FF L
434378 0 0 -1.7658 3.7928 FF L
571578 0 0 1.0585 1.4541 FT R
434378 1 2 0.965 0.4605 SL R
608337 1 2 -0.1245 3.1597 SL R
608337 0 2 0.7195 4.1137 FF R
571578 3 2 -0.6515 2.2719 FT R
434378 1 2 0.5547 1.7043 SL R
434378 1 1 0.1204 2.8447 FF R
571578 3 2 0.3325 2.3518 FT R
608337 0 1 0.5713 2.5502 FF R
571578 3 2 0.916 2.6417 FT R
434378 1 0 0.0435 3.5555 FF R
608337 0 0 -0.4617 2.394 CH R
608337 1 0 0.2463 2.0759 CH L
571578 2 2 -0.6989 0.4596 SL R
434378 0 0 0.2153 4.2001 FF R
571578 2 1 -0.8198 1.7566 SL R
608337 0 0 0.8101 1.4119 FF L
571578 1 1 0.8824 1.3168 FF R
608337 1 2 -0.0734 0.9703 CH L
608337 1 1 0.679 3.2553 FF L
571578 0 1 0.9885 1.5859 CH R
571578 0 0 -0.801 2.3626 FF R
608337 0 1 0.879 1.5218 FF L
608337 0 0 -0.0377 1.0377 CH L
608337 3 2 0.3268 3.4445 CH R
608337 2 2 0.6023 0.7059 CH R
608337 1 2 0.5273 4.2831 FF R
621107 1 1 -1.0155 2.6872 FT R
621107 0 1 -0.1994 1.397 FT R
608337 0 2 1.4447 3.7761 FF R
621107 0 0 0.3633 2.1701 FT R
608337 0 1 0.1425 2.4217 CH R
621107 3 2 -0.6374 2.0312 FT L
608337 0 0 0.374 3.138 FF R
450203 1 2 0.688 1.387 CU L
621107 3 2 -0.8496 2.5401 FF L
450203 0 2 0.0108 1.1599 FF L
621107 2 2 -1.0742 1.236 CH L
450203 0 1 -0.8234 2.7189 FC L
571578 1 2 1.3014 3.6943 FT R
450203 0 0 -0.1308 2.2998 FF L
621107 1 2 -0.6026 0.9526 CH L
450203 0 0 0.3934 2.644 FC R
621107 1 1 -0.6172 2.7195 SL L
571578 0 2 -0.8714 0.0284 SL R
571578 0 1 -1.2578 1.5946 SL R
621107 1 0 -0.9279 1.6848 CH L
450203 2 2 0.5855 2.9897 FF L
571578 0 0 0.3373 3.2404 SL R
621107 0 0 -1.2285 2.4516 FF L
450203 2 2 0.0248 1.37 CU L
450203 2 2 0.2766 2.0835 CU L
621107 0 0 -1.0296 2.2927 FT R
571578 0 2 0.1536 3.9671 FF R
450203 1 2 -2.9406 3.2352 FS L
621107 2 2 -0.8753 2.1882 FT L
571578 0 1 -0.1618 3.3198 FF R
571578 0 0 0.3041 2.3683 FT R
450203 1 2 -0.0763 3.21 FF L
621107 1 2 -0.8298 4.4987 FF L
450203 1 1 0.4925 1.91 CU L
621107 1 1 -0.5137 2.1964 CH L
571578 1 1 0.1456 2.3568 FT R
571578 0 1 -0.5241 1.3829 CU R
621107 1 0 0.0486 1.1434 FT L
450203 1 0 0.677 2.2934 FF L
450203 0 0 -0.0811 1.1529 FF L
571578 0 0 0.9976 2.7201 FT R
621107 0 0 -1.7032 1.3417 FT L
544931 3 2 -0.5765 3.6733 CU R
544931 3 2 -0.2656 3.1082 FF R
544931 3 2 -1.4874 2.5599 CH R
544931 2 2 1.0405 -0.508 CH R
544931 1 2 0.9799 0.5284 CU R
544931 1 1 0.0997 3.6545 FF R
544931 1 0 0.2441 3.0807 FF R
544931 0 0 0.9245 1.549 FF R
544931 1 2 -0.0253 1.4063 CU R
544931 0 2 -0.6098 0.6454 CU R
544931 0 1 0.0533 3.0445 CU R
544931 0 0 0.0151 2.7721 CU R
544931 0 1 -0.0751 2.5698 CU R
544931 0 0 0.647 3.2319 FF R
544931 3 2 -0.0355 1.0542 CH L
544931 3 2 0.3882 1.9117 CU L
544931 3 2 -0.4679 2.1155 CU L
544931 2 2 -1.2035 0.9443 CH L
544931 2 2 1.1548 3.4751 FF L
544931 1 2 0.2644 4.7357 FF L
544931 1 1 -0.324 1.4651 CH L
544931 1 0 -0.8572 2.538 CU L
544931 0 0 0.4666 1.3661 CH L
544931 1 2 -0.6865 3.699 FF R
544931 1 2 0.6802 0.8062 CU R
544931 1 1 0.0423 0.9977 CH R
544931 0 1 1.3381 0.6599 CH R
544931 0 0 0.4088 2.0907 FF R
544931 0 2 0.2292 0.7995 CU R
544931 0 1 -0.1657 0.7795 CH R
544931 0 0 0.1923 3.1191 CU R
544931 3 2 -0.4947 2.5913 CU R
544931 2 2 1.2252 1.4652 FF R
544931 2 1 0.097 2.4785 FF R
544931 1 1 0.8093 2.61 FF R
544931 1 0 0.8369 2.3235 CU R
544931 0 0 0.9673 1.2561 FF R
544931 1 2 0.8285 1.913 CU R
544931 0 2 0.5923 0.9141 CU R
544931 0 1 0.7735 2.9899 FF R
544931 0 0 0.361 1.783 FF R
544931 2 2 0.7032 1.2241 CU R
544931 2 2 -0.9114 2.0373 CH R
544931 2 1 0.2076 2.5474 CU R
544931 1 1 1.3534 1.2822 FT R
544931 0 1 1.3869 3.4709 FF R
544931 0 0 0.5794 2.5348 FF R
545333 3 1 0.3135 1.6784 FC R
545333 2 1 -0.373 1.4706 FF R
545333 1 1 1.862 1.2631 SL R
545333 0 1 2.1727 1.3516 SL R
545333 0 0 0.0517 2.5904 FF R
544931 0 1 -0.1377 2.4299 CU R
545333 3 1 -1.4578 4.7454 FF L
545333 2 1 -1.2819 3.2357 FF L
544931 0 0 0.4502 3.3519 FT R
545333 1 1 0.5727 0.7176 CH L
544931 0 1 0.7636 2.3495 CU R
545333 1 0 -0.8204 1.817 CH L
544931 0 0 0.4535 3.5337 FF R
545333 0 0 0.8257 1.4226 FC L
544931 1 2 0.6907 3.219 FF R
545333 3 2 -0.5163 2.9336 FC L
544931 1 2 -1.1948 2.2004 CH R
545333 3 1 -0.5049 1.655 FF L
544931 1 1 -0.5397 2.974 FT R
544931 1 0 0.37 2.2021 CU R
545333 2 1 -0.4029 3.5789 FC L
544931 0 0 0.3865 1.1068 CU R
545333 2 0 0.8672 1.8878 FC L
545333 1 0 1.6 0.2971 CH L
545333 0 0 -1.8825 4.3041 KC L
545333 1 2 1.2405 1.4942 SL R
545333 1 2 0.3429 3.7796 FF R
545333 0 2 2.2045 0.5593 FC R
545333 0 1 0.9195 2.0927 FC R
545333 0 0 0.957 2.2935 FF R
544931 1 1 0.4092 2.2857 FT L
544931 0 1 -1.4079 3.1223 FT L
544931 0 0 -0.6853 1.842 CU L
544931 1 2 -0.3327 1.3515 CH R
544931 0 2 -0.6594 0.3626 CH R
544931 0 1 1.7889 0.9389 CU R
544931 0 0 -1.0639 1.4222 CH R
544931 2 2 -0.2091 2.1324 CH R
544931 1 2 -1.1456 1.794 CH R
544931 1 2 0.5426 1.8628 FT R
544931 0 2 -0.5634 4.1296 FF R
545333 1 0 -0.3653 2.3643 CH L
544931 0 2 0.2672 0.7965 CH R
545333 0 0 -0.2603 3.6722 FF L
544931 0 1 -0.9955 1.8394 FT R
545333 1 1 0.6682 3.0514 FF L
544931 0 0 0.1053 2.5425 FT R
545333 1 0 -0.4086 1.8707 CH L
545333 0 0 0.9002 1.2087 FC L
545333 0 0 0.1439 2.269 FF R
545333 2 2 0.2567 0.5805 KC R
545333 2 2 -0.2394 3.4793 FF R
545333 1 2 1.777 1.1853 FC R
545333 1 2 0.719 2.849 FF R
545333 1 2 0.6595 2.0056 SL R
545333 0 2 1.2541 0.8409 KC R
545333 0 1 -0.5642 3.2152 KC R
545333 0 0 0.4636 3.0894 FF R
545333 1 0 0.1708 1.969 FF R
545333 0 0 1.4543 1.5319 FC R
545333 3 2 1.2517 2.569 FT R
545333 2 2 1.5332 1.3527 FC R
545333 2 1 0.0365 3.4338 FF R
545333 1 1 1.0354 3.0545 FF R
545333 0 1 0.9875 1.0726 KC R
545333 0 0 0.2109 1.4547 FF R
544931 0 2 -0.1274 1.1816 CH R
545333 2 2 0.3445 2.7188 KC L
544931 0 1 0.0492 1.8381 CU R
545333 2 1 -0.5039 1.8418 CH L
545333 1 1 -0.5947 3.6089 FC L
544931 0 0 0.5092 2.7984 FF R
545333 1 0 0.6433 1.5289 FF L
544931 1 2 -0.0258 0.6519 CU L
545333 0 0 1.0642 2.2411 FF L
544931 0 2 -1.1801 4.7386 FF L
545333 3 2 0.5333 2.5918 FF L
544931 0 1 -0.3328 1.6345 CU L
545333 3 1 -0.6258 2.3377 FF L
544931 0 0 -0.1172 3.3906 FF L
544931 2 2 -0.584 2.763 FT R
545333 2 1 1.295 2.6761 FF L
545333 1 1 -0.0023 4.2105 FF L
544931 2 2 0.5901 3.4811 FF R
545333 1 0 0.5055 3.3219 FF L
544931 2 2 -0.8205 2.3101 CH R
545333 0 0 0.4664 1.2797 FC L
544931 2 2 -0.267 1.4293 CU R
545333 0 2 0.1063 2.8332 FC R
544931 2 2 1.2093 1.6762 CU R
545333 0 1 1.2128 1.8318 FC R
544931 1 2 1.1375 2.9769 FF R
545333 0 0 0.1844 3.2467 FF R
544931 0 2 0.5178 4.406 FF R
544931 0 1 -0.3603 2.3619 CU R
544931 0 0 0.06 2.9323 FF R
545333 1 0 0.0869 1.9141 FC L
545333 0 0 0.539 0.8843 FF L
545333 1 0 0.4914 2.5813 FF L
545333 0 0 1.028 2.5937 FF L
545333 0 1 0.382 2.6925 SL R
545333 0 0 1.2452 2.6405 FF R
545333 0 0 -0.0049 2.3398 FC R
545333 0 2 1.7384 1.7238 SL R
545333 0 2 0.9161 2.3338 KC R
545333 0 2 0.5828 3.5347 FF R
544931 1 1 -0.2576 2.5205 FT R
544931 1 0 0.4522 2.1313 CU R
545333 0 2 0.426 2.2929 SL R
545333 0 2 0.0048 1.5884 KC R
544931 0 0 0.865 1.7375 FT R
544931 0 2 0.0353 4.0838 FF R
545333 0 1 0.7071 1.8386 KC R
544931 0 1 -0.136 3.5773 FF R
545333 0 0 -0.3891 3.0305 FC R
544931 0 0 0.103 2.0768 CU R
545333 1 2 0.9074 2.7165 SL R
544931 2 2 -0.3696 1.3064 CH R
545333 0 2 -0.2438 4.8168 FF R
544931 1 2 -2.4207 2.8515 CH R
545333 0 2 0.3865 3.6492 SL R
545333 0 2 -0.5086 2.9122 KC R
544931 1 1 -0.0911 1.9721 CU R
545333 0 1 -0.7836 3.4348 FF R
544931 1 0 -0.1361 1.8259 CU R
545333 0 0 0.2733 2.4486 FF R
544931 0 0 0.8312 1.912 FF R
545333 3 0 0.0122 3.4918 FF L
545333 2 0 -0.8458 3.1587 FC L
545333 1 0 0.2446 0.2974 FC L
545333 0 0 1.0795 2.4477 FF L
545333 1 1 0.4287 1.753 FF L
545333 0 1 0.366 0.6719 FC L
545333 0 0 -0.6971 2.9979 FF L
544931 0 2 -0.5485 1.2836 CH L
544931 0 1 -0.2537 2.5409 FT L
544931 0 0 -0.7214 2.3858 FT L
544931 0 0 0.0209 1.9451 FT R
544931 1 2 0.9218 1.9898 CU R
544931 0 2 1.671 -0.7517 CU R
544931 0 1 0.7452 2.0563 CU R
544931 0 0 -0.2353 3.0408 FF R
544931 0 1 -0.733 2.3638 FF R
544931 0 0 -0.2508 2.6992 FF R
518516 0 2 1.3845 3.4222 FF R
518516 0 1 0.0102 2.6287 FF R
518516 0 0 -0.5133 3.5078 FF R
669456 3 2 0.1919 2.252 FF R
518516 1 2 -0.5708 2.6863 FF L
669456 3 1 0.15 2.3568 SL R
518516 1 1 0.2033 3.859 FF L
669456 2 1 0.5159 0.9887 FF R
518516 1 0 -0.8941 1.4499 FC L
518516 0 0 -1.1537 2.0923 FF L
669456 2 0 -0.4453 2.7864 SL R
669456 1 0 0.7231 -0.0893 KC R
518516 2 2 0.3447 2.3092 FF R
669456 0 0 -0.341 1.1956 KC R
518516 2 2 -0.4305 3.7822 FF R
669456 2 2 0.6154 -0.2499 KC L
518516 2 2 0.1903 3.7556 FF R
518516 2 1 -0.9269 2.9296 FF R
669456 2 2 -0.8135 1.9289 FF L
518516 1 1 1.5407 1.6463 CU R
669456 2 2 0.8758 2.2428 FF L
518516 0 1 -0.8255 3.2253 FF R
669456 2 1 -0.8439 1.7885 FF L
669456 1 1 1.2012 2.7152 FF L
518516 0 0 0.9752 1.68 CH R
605400 1 1 -0.3594 2.3222 CH R
605400 1 0 0.2269 2.2296 FT R
669456 0 1 0.2928 3.6951 FF L
669456 0 0 -0.9616 2.5217 FF L
605400 0 0 -0.6343 1.4486 CH R
669456 0 0 -1.107 2.5277 FF R
605400 0 0 -1.2225 3.1924 KC R
605400 0 0 -0.5102 2.4132 KC R
669456 3 1 -0.4005 2.3775 SL L
669456 3 0 0.2414 1.6762 FF L
605400 2 0 -0.5975 2.2898 CH L
669456 2 0 -1.375 2.8331 CH L
605400 1 0 -1.6527 2.6357 KC L
669456 1 0 -1.8007 3.526 CH L
605400 0 0 -0.9098 1.1918 CH L
605400 3 2 -1.4877 2.3759 FF R
669456 0 0 0.5284 -0.1903 KC L
605400 2 2 -1.1747 1.4162 CH R
605400 1 2 -1.0114 2.423 FF R
605400 1 2 -0.0057 1.9103 CH R
605400 1 1 0.7971 3.1916 FF R
605400 0 1 0.285 4.139 FF R
605400 0 0 0.5197 2.9069 FF R
518516 0 0 0.3767 3.0262 FF R
518516 0 2 0.6681 4.0022 FF R
518516 0 1 0.708 2.6701 CU R
518516 0 0 -0.1514 3.2302 FF R
518516 1 1 -0.471 1.5594 CU R
518516 1 0 -0.8201 2.1627 FC R
669456 3 2 0.5344 2.6844 SL R
518516 0 0 0.0938 1.3945 FC R
669456 3 1 -0.1042 1.7523 FF R
669456 3 0 -0.0204 2.5008 FF R
669456 2 0 0.9281 1.1838 KC R
669456 1 0 1.0423 3.0831 FF R
669456 0 0 -1.5975 0.2584 FF R
669456 0 2 0.0431 1.8333 FF L
605400 2 1 0.2416 1.3811 CH L
605400 1 1 0.6221 1.0245 KC L
669456 0 2 0.3147 1.0513 KC L
669456 0 2 -0.7764 2.3274 FF L
605400 0 1 -2.2044 2.0512 CH L
605400 0 0 -0.9488 1.1531 CH L
